hervorsehen|to look out|of a person|v
Herz|heart||n
Herz|hearts||n
Herz|sweetheart, darling||n
herzallerliebst|Greatly beloved||adj
Herzanfall|heart attack||m
Herzchen|diminutive of Herz, particularly a little symbol in the form of ♥||n
Herzchen|naive, gullible person||n
Herzchen|sweetie pie||n
herzen|to hug, embrace||v
herzen|to caress||v
herzerfreuend|heartfelt; heartwarming||adj
herzerfrischend|heartwarming||adj
herzerquickend|heartwarming||adj
herzförmig|heart-shaped|in the shape of a stylized heart|adj
herzhaft|hearty, savory, savoury||adj
herzig|sweet; cute|having a pleasing disposition|adj
Herzinfarkt|myocardial infarction, heart attack|necrosis of heart muscle|m
Herzinsuffizienz|heart failure||f
Herzklappe|heart valve||f
Herzklopfen|heart palpitations||n
Herzkrankheit|heart disease||f
herzlich|cordial||adj
herzlich|hearty||adj
herzlos|heartless, unfeeling||adj
herzlos|acardiac||adj
Herzlosigkeit|heartlessness||f
Herzlosigkeit|acardia||f
Herzmuskel|cardiac muscle||m
Herzmuskelgewebe|cardiac muscle tissue||n
Herzog|duke||m
Herzogin|duchess||f
Herzogtum|a country ruled by a duke: duchy||n
Herzrhythmusstörung|cardiac arrhythmia]dysrhythmia||f
Herzschlag|heartbeat||m
Herzschlag|heart attack||m
Herzschrittmacher|pacemaker||m
Herzstillstand|cardiac arrest||m
Herzversagen|heart failure||n
herzzerreißend|heartbreaking||adj
Hesekiel|Ezekiel||prop
Hesekiel|the book of Ezekiel||prop
Hesperien|Hesperia|western land|n
Hess|alternative spelling of Heß||
Hesse|A man born in or residing in the state of Hesse; a Hessian||m
Hesse|Hesse||prop
Hesse|surname for an inhabitant of Hesse||prop
Hessen|Hesse||prop
hessisch|Hessian||adj
Hete|A person with a heterosexual orientation||f
hetero-|hetero-|other; different|prefix
Heteroaromat|heteroaromatic compound||m
Heteroatom|heteroatom||n
heterocyclisch|heterocyclic||adj
Heterocyclus|heterocycle||n
heterocyklisch|alternative form of heterocyclisch||adj
Heteroelement|heteroelement||n
heterogen|heterogeneous||adj
heteroklitisch|heteroclitic||adj
heteronom|heteronomous||adv
Heteronomie|heteronomy||f
Heteropolysäure|heteropoly acid||f
Heterosexualität|heterosexuality||f
heterosexuell|heterosexual||adj
heterotroph|heterotrophic||adj
heterotyp|heterotypic||adj
heterozygot|heterozygous||adj
Heterozygot|heterozygote||n
heth.|abbreviation of hethitisch||adj
Hethiter|Hittite|a man from the Hittite people|m
Hethiterin|Hittite|a woman from the Hittite people|f
hethitisch|Hittite|related to the Hittites, their country or their language|adj
Hethitisch|Hittite|the Hittite language|n
Hethitologie|Hittitology||f
Hetze|hurry, rush||f
Hetze|hunt, chase||f
Hetze|hate speech||f
hetzen|to agitate||v
hetzen|to sic, to set upon|of dogs etc.|v
Heu|hay||n
Heu|plentiful money||n
Heu|marijuana||n
Heuchelei|hypocrisy||f
heucheln|to feign; to be hypocritical|friendship, morality, etc.|v
Heuchler|hypocrite|person practising hypocrisy|m
heuchlerisch|hypocritical, duplicitous||adj
heuer|this year||adv
Heuer|pay|of a seaman|f
heuern|to hire|a seaman|v
Heuert|July|seventh month of the Gregorian calendar|prop
Heugabel|fork; pitchfork; hayfork||f
Heuhaufen|haystack||m
heulen|to howl, to whine||v
heulen|to weep, to cry||v
Heulen|crying; yelling||n
Heuler|agent noun of heulen||m
Heuler|a baby seal left by its mother||m
Heuler|a type of firecracker||m
Heuler|surname||prop
Heumann|surname||prop
heurig|this year's, occurring this year||adj
heuristisch|heuristic||adj
Heuschnupfen|hay fever||m
Heuschober|haystack||m
Heuschrecke|grasshopper||f
Heuschrecke|locust||f
heut|alternative form of heute||adv
heute|today||adv
Heute|today||n
heutig|contemporary; present-day|of the present age|adj
heutig|today's|of the day of today|adj
heutzutage|nowadays, these days|in the present era; in the world as it is today|adv
Hexacarbonyl|hexacarbonyl||n
Hexachlorid|hexachloride||n
Hexachloroplatinat|hexachloroplatinate||n
Hexacyanoferrat|hexacyanoferrate|ferrocyanide or ferricyanide|n
hexadezimal|hexadecimal||adj
Hexadezimalzahl|hexadecimal number||f
Hexaeder|hexahedron||n
Hexafluorid|hexafluoride||n
Hexafluorophosphat|hexafluorophosphate||n
Hexafluorosilicat|hexafluorosilicate||n
Hexagon|hexagon||n
hexagonal|hexagonal||adj
Hexahydrat|hexahydrate||n
hexakisoktaedrisch|hexoctahedral, hexakisoctahedral||adj
hexameren|hexameric||adj
Hexameter|hexameter||m
Hexan|hexane||n
Hexe|witch||f
hexen|to perfom witchcraft, cast a spell]spells||v
hexen|to work miracles||v
Hexenjagd|witch-hunt||f
Hexenküche|literally, witches' kitchen|room containing the cauldron|f
Hexenküche|witches' or wizard's cuisine|things which might be cooked up in a cauldron|f
Hexenküche|witches' cauldron||f
Hexenkessel|a witch's cauldron||m
Hexenkessel|boiling pot, boiling point, lions' den, uproar|metaphorical|m
Hexensabbat|Sabbath, witches' Sabbath|witchcraft|m
Hexensabbat|bedlam, pandemonium|figurative|m
Hexenschuss|lumbago||m
Hexer|warlock, male witch||m
Hexerei|witchcraft; sorcery||f
heyß|obsolete form of heiß||adj
Heyde|obsolete spelling of Heide||f
Heyde|obsolete spelling of Heide||m
heydnisch|obsolete spelling of heidnisch||adj
heyßen|obsolete spelling of heißen||v
heylen|obsolete spelling of heilen||v
Heylung|obsolete spelling of Heilung||f
Höfen|A municipality in Tyrol, Austria||prop
Häferl|Diminutive form of Häfn; cup||n
höfisch|courtly||adj
Höfler|surname||prop
höflich|polite|well-mannered|adj
Höflichkeit|courtesy, politeness, courtliness|the state of being polite|f
Höflichkeit|courtesy, politeness|an act of politeness|f
Häfn|pot||m
Häfn|prison||m
Hüftbein|hip bone||n
Hüfte|hip||f
Hüftgelenk|hip|joint|n
Hüftgelenksprothese|hip replacement|artificial|f
Hüfthalter|girdle||m
hüfthoch|waist-high||adj
Hüftknochen|hip bone||m
Häftling|prison inmate||m
hüftsteif|stiff and awkward||adj
Hügel|hill||m
Hügelgrab|tumulus, burial mound, grave mound||n
hügelig|hilly, undulating||adj
Höhe|height||f
Höhenangst|vertigo, acrophobia||f
höhenkrank|suffering from altitude sickness||adj
Höhenkrankheit|altitude sickness||f
Höhenlage|altitude|height above sea-level|f
Höhenmesser|altimeter||m
Höhenunterschied|drop|difference in altitude|m
höhenverstellbar|height-adjustable||adj
Höhepunkt|highlight; climax; high; high point||m
Höhepunkt|orgasm, climax||m
höher|comparative of hoch||adj
Häher|jay|bird|m
höherwertig|superior|high-order, high-value|adj
Höhle|cave||f
Höhle|cavity|of the body|f
Höhlenbewohner|cave dweller||m
Höhlenbewohnerin|A female cave dweller||f
Höhlenforscher|a scientist who is studying and]or exploring caves, speleologist]spelaeologist||m
Höhlenforschung|speleology||f
Höhlenkunde|speleology||f
Höhlenlöwe|cave lion||m
Höhlenmalerei|cave painting||f
Höhlenmensch|caveman||m
Hähnchen|diminutive of Hahn|“cock, rooster”|n
Hähnchen|chicken|meat|n
Hühnchen|diminutive of Huhn||n
Hühnchen|chicken||n
Hühnerauge|corn||n
Hühnerfleisch|chicken|meat|n
Hühnergott|A stone with generally one, but at times several, naturally formed holes being in most cases a flint nodule whose chalk deposits are washed out or weathered; self-bored stone, ≈ adder stone|to be found at the coasts of the Baltic Sea|m
Hühnerhabicht|chickenhawk, goshawk||m
hühnermüde|polluted with chicken parasites etc|of soil|adj
Hühnerschlag|chicken coop||m
Hühnerstall|henhouse|house for chickens to live in|m
höhnisch|scornful, sneering||adj
hibbelig|restless, nervous, jittery||adj
Hibiskus|hibiscus||m
Hickhack|squabbling||n
hicksen|to hiccup||v
hie|alternative form of hier||adv
Hieb|blow||m
hienieden|down here||adv
hienieden|down here on earth, in this world|not up in heaven|adv
hier|here; in this place; refers to an environment one is currently in, or to something within reach||adv
hier|there; right there; in that place; refers to something that is considered nearby, or can be seen and pointed at||adv
hier|here|within this context|adv
hier|used with the definite article or the determiner dieser to express proximity|this, that|adv
Hier|here, this place||n
hieran|here; at this place||adv
hieran|here; to this place||adv
Hierarchie|hierarchy|body of ruling officials|f
hierarchisch|hierarchical||adj
hieratisch|hieratic||adj
hierauf|here, on this|on|adv
hierauf|after this, hereupon||adv
hieraus|herefrom||adv
hieraus|thereof||adv
hierbei|hereby||adv
hierdurch|hereby, thus||adv
hierein|herein||adv
hierfür|for this, therefor|purpose|adv
hiergegen|against here or this||adv
hierher|hither, here|to this place|adv
hierherum|around here||adv
hierhin|to here|to this place|adv
hierin|herein||adv
hiermit|hereby|formal phrase|adv
hiernach|according to this, in accordance with this|just mentioned thing|adv
hiernach|per this; according to this||adv
hiernach|after this, subsequent to this||adv
hiernächst|next to this||adv
hiernechst|obsolete spelling of hiernächst||adv
hiernieden|obsolete spelling of hienieden||adv
Hieroglyphe|hieroglyph||f
hieroglyphisch|hieroglyphic||adj
hierokratisch|hierocratic||adj
hier und da|here and there||adv
hiervon|hence, from this||adv
hierzu|hereto||adv
hierzulande|in this country||adv
hiesig|local||adj
hie und da|alternative form of hier und da||adv
hieven|to heave||v
Higgs-Boson|Higgs boson||n
Highlight|culmination||n
Highlight|highlight||n
Hightech|high tech||f
Hilbertraum|Hilbert space||m
Hilda|given name, cognate to Hilda||prop
Hilde|given name, variant of Hilda||prop
Hildebrand|given name||prop
Hildebrand|surname derived from the given name, Hildebrand||prop
Hildebrandt|given name, a less common spelling of Hildebrand||prop
Hildebrandt|surname derived from the given name||prop
Hildebrant|given name, a less common spelling of Hildebrand||prop
Hildebrant|surname derived from the given name||prop
Hildegard|given name used since Middle Ages, best known for the 12th century saint Hildegard of Bingen||prop
Hildesheim|Hildesheim|city in Lower Saxony, Germany|prop
Hilfe|help||f
hilflos|helpless||adj
hilflos|helplessly||adv
Hilflosigkeit|helplessness||f
hilfreich|useful, helpful||adj
hilfsbedürftig|needy||adj
hilfsbereit|helpful||adj
Hilfsmittel|device, resource||n
Hilfsorganisation|aid agency||f
Hilfssprache|auxiliary language||f
Hilfsverb|auxiliary verb, helping verb|including modal verb|n
Hilfsverb|auxiliary verb, helping verb|excluding modal verb|n
Hilfswort|auxiliary verb||n
Hilfszeitwort|auxiliary verb||n
Himalaja|Himalayas|mountain range in Asia|prop
Himalaya|Himalayas|mountain range in Asia|prop
Himbeere|raspberry||f
himbeerfarben|raspberry-coloured||adj
Himmel|sky||m
Himmel|heaven||m
himmelan|heavenwards, towards heaven||adv
himmelangst|scared stiff||adj
himmelblau|sky blue||adj
Himmelfahrt|ascension||f
Himmelfahrt|Short for Christi Himmelfahrt|Ascension Day|f
Himmelfahrt|assumption||f
himmelhoch|sky-high, sky high||adj
Himmelreich|Kingdom of Heaven||n
Himmelreich|clipping of schlesisches Himmelreich||n
Himmelsachse|celestial axis||f
Himmelsbläue|blue of the sky, azure||f
himmelschreiend|appalling, outrageous||adj
Himmelskönigin|, singular only: Queen of Heaven, title for the Blessed Virgin Mary; Regina Coeli|Catholicism|f
Himmelskönigin|a goddess of heaven|mythology|f
Himmelskörper|celestial body, heavenly body||m
Himmelskunde|astronomy||f
Himmelslicht|light in or from the sky||n
Himmelslicht|skylight|diffuse sky radiation|n
Himmelsäquator|celestial equator||m
Himmelsrichtung|compass point||f
Himmelsschreiben|skywriting, in general||n
Himmelsschreiber|skywriter||m
Himmelsschreiberin|female skywriter||f
Himmelsschrift|skywriting, specifically the writing||f
himmelweit|enormous||adj
himmlisch|celestial, heavenly||adj
himmlisch|divine||adj
hin|there; thither|to|adv
hin-|Adverbial and separable verbal prefix that indicates a movement||prefix
hinab|down, below||adv
hinauf|up; upward; upwards|toward the top|adv
hinauf-|A prefix, conveying a movement upwards|toward the top|prefix
hinaufgehen|to climb, to go up||v
hinaufschauen|to look up to]at||v
hinaufwollen|to want to go up, come up, etc||v
hinaus|out|away from the speaker|adv
hinaus-|A prefix, conveying a movement out of something||prefix
hinausgegangen|past participle of hinausgehen||v
hinausgehen|to go out||v
hinausgehen|to look, to face||v
hinausgelehnt|past participle of hinauslehnen||v
hinausgeragt|past participle of hinausragen||v
hinausgeschoben|past participle of hinausschieben||v
hinauslehnen|to lean out||vr
hinausragen|To project or jut out||v
hinausragen|To tower over||v
hinausschiebbar|deferrable||adj
hinausschieben|to postpone||v
hinbekommen|to manage, to succeed with||vt
hinüber|across, there|towards a different side|adv
hinüber|dead; spoiled, gone off; utterly broken, out of order||adv
Hinblick|regard, view||m
hinderlich|hampering, in the way||adj
hindern|to impede||v
hindern|to prevent||v
Hindernis|obstacle||n
Hindi|The Hindi language||n
Hindi|A Hindi-speaking person||m
Hinduismus|Hinduism||m
hindurch|through, throughout||adv
hinein|in|away from the speaker|adv
hinein-|A prefix, conveying a movement into something||prefix
hineinblicken|to look in||v
hineinblättern|to browse||v
hineinbringen|to take in||v
hineinbringen|to get in||v
hineingegangen|past participle of hineingehen||v
hineingehen|to go in||v
hineingezogen|pulled]drawn into||adj
hineingezoomt|past participle of hineinzoomen||v
hineinmischen|to interfere, to intervene||vr
hineinmischen|to mix into, to blend into||vt
hineinmusen|to mix into, to add as a mush||v
hineinspielen|to come into play, to have a part to play in]|in [+ acc] in|v
hineinzoomen|to zoom in||v
hinfällig|decrepit, frail||adj
hinfällig|obsolete||adj
hinfällig|invalid||adj
Hingabe|commitment||f
hinge|first- and third-person singular subjunctive past of hängen||v
hingegen|on the other hand||adv
hingegen|however, but||adv
hingehalten|past participle of hinhalten||v
hingehen|to go|there|v
hingehen|to pass|of time|v
hingekriegt|past participle of hinkriegen||v
hingelegt|past participle of hinlegen||v
hingenommen|past participle of hinnehmen||v
hingenommen|accepted, tolerated||adj
hingerissen|past participle of hinreißen||v
hingestellt|past participle of hinstellen||v
hinhalten|to hold out||v
hinhalten|to stall|employ delaying tactics against|v
hinhauen|to hit hard at a point||vt
hinhauen|to toss something at a point||vt
hinhauen|to hurry up||vi
hinhauen|to go well; to proceed fine||vi
hinhauen|to fall violently||vi
hinhauen|to hit a hay; to hit a sack; to sleep||vr
Hinkelstein|menhir||m
hinken|to limp||v
hinkünftig|future|in use from now on|adj
hinknieen|alternative spelling of hinknien||v
hinknieend|kneeling down||adj
hinknien|to kneel down||vir
hinkriegen|to manage, to succeed with||vt
hinlegen|to put down, lay down||v
hinlegen|to lie down||vr
hinlänglich|sufficient, adequate||adj
hinnehmbar|acceptable, tolerable||adj
hinnehmen|To accept||v
hinnehmen|To take||v
hin oder her|or not, disregard, aside; expressing the will to ignore the nature]status of something or someone||interj
hinreichend|sufficient, adequate, enough||adj
hinreichend|ample||adj
hinreichend|sufficiently, adequately||adv
hinreißen|to enrapture||v
hinreißend|gorgeous||adj
Hinrich|given name, a Low German variant of Heinrich|Henry|prop
Hinrichsen|surname||prop
hinrichten|to execute||v
Hinrichtung|execution|the act of putting to death|f
hinsetzen|to sit down||vr
hinsetzen|to put, place||vt
Hinsicht|regard, aspect, respect, viewpoint||f
Hinsicht|concern||f
hinsichtlich|regarding, concerning, with regard to||prep
hinstarren|to stare at||v
hinstarren|to stare into space||v
hinstellen|to put down||vt
hinstellen|to describe||vt
hinstellen|to stand; to park||vr
hinstrecken|to stretch out, to hold out||v
hinstrecken|to loll||vr
hinstrecken|to extend, to take|time|vr
hinten|behind; in the back||adv
hinten|over; yonder|there|adv
hintendrein|behind||adv
hinter|behind||prep
hinter-|after-||prefix
hinter-|back-||prefix
Hinterbänkler|backbencher||m
Hinterbänklerin|feminine noun of Hinterbänkler||f
Hinterdeck|afterdeck|of a ship or boat|n
hintereinander|consecutively||adv
hintereinander|in tandem, in succession, one after another||adv
Hinterende|back|the part of something that goes last|n
hinterer|back, hind||adj
hinterfotzig|malicious, insidious, sneaky||adj
hinterfotzig|common, low, vulgar, mean||adj
hinterfotzig|backwards||adv
hinterfotzig|from behind||adv
hinterfotzig|secretly, insidiously, stealthily||adv
hinterfragen|to question||v
Hintergaumen|soft palate, velum||m
hintergehen|to deceive, to betray, to cheat, to hoodwink||v
Hintergrund|background||m
Hinterhalt|ambush||m
hinterher|behind||adv
hinterher|afterwards||adv
hinterhältig|sneaky, underhand||adj
hinterhältig|treacherous||adj
Hinterhof|backyard||m
Hinterindien|a peninsula in Southeast Asia; Indochina||prop
Hinterkopf|occiput||m
Hinterland|hinterland||n
hinterlassen|to leave||v
hinterlassen|to leave behind||v
hinterlassen|to bequeath||v
hinterlegen|to deposit||v
hinterlegt|past participle of hinterlegen||v
Hinterlist|deceitfulness||f
Hinterlist|insidiousness||f
Hinterlist|trap||f
hinterlistig|insidious, treacherous||adj
Hinterlistigkeit|The state of deceitfulness, insidiousness||f
Hinterlistigkeit|An act of deceitfulness, insidiousness||f
Hintern|The backside, bottom, butt, booty, hinder||m
Hinternvoll|a fully punished backside, i.e. a severe spanking||noun
hinters|behind the, to the rear of the||contraction
hinters Licht führen|pull the wool over somebody's eyes||v
Hinterteil|behind, hindquarter, butt||n
Hintertür|back door||f
Hintertürchen|diminutive of Hintertür||n
Hintertürchen|loophole|method of escape|n
hintertreiben|to foil; thwart|prevent from being accomplished|v
hintertrieben|past participle of hintertreiben||v
Hinterwäldler|backwoodsman, hick, hillbilly||m
hinterwäldlerisch|hillbilly, backwoods|attributive|adj
hinterziehen|to evade|taxation|v
Hinterziehung|evasion||f
Hinterzimmer|backroom||n
hinterzogen|past participle of hinterziehen||v
hin und her|back and forth||adv
hin und wieder|now and then||adv
hinunter|down||adv
hinunterschlucken|to swallow||v
hinweg|away||adv
hinweg|over, across||adv
hinweggeschaut|past participle of hinwegschauen||v
hinweggesehen|past participle of hinwegsehen||v
hinwegschauen|synonym of hinwegsehen||v
hinwegsehen|to look over||v
hinwegsehen|to overlook, to ignore||v
hinwegtäuschen|to belie||v
Hinweis|hint; pointer; an act or thing which makes someone aware of something||m
hinweisen|to portend|to signify|v
hinweisen|to point out||v
hinwollen|to want to go there||v
hinzu-|A prefix||prefix
hinzu|in addition, besides||adv
hinzubekommen|to get in addition||vt
hinzufügen|to add||v
hinzukommen|to be added||v
Hiob|Job|biblical character|prop
Hiobsbotschaft|Job's news, bad news||f
hipp, hipp, hurra|hip hip hooray!||interj
Hippie|hippie, hippy||m
Hippokrates|Hippocrates||prop
hippokratisch|Hippocratic||adj
Hippopotomonstrosesquippedaliophobie|hippopotomonstrosesquippedaliophobia||f
Hiragana|hiragana|Japanese syllabary|n
Hirn|brain|organ|n
Hirn|brain|meat|n
Hirnaktivität|brain activity||f
Hirnanhangdrüse|pituitary gland||f
Hirngespinst|chimera, fantasy||n
Hirngespinst|pipe dream||n
Hirnhaut|meninges||f
Hirnhautentzündung|meningitis||f
Hirnkoralle|brain coral||f
hirnlos|brainless, witless, mindless||adj
Hirnschale|braincase|the part of the skull containing the brain|f
Hirnschädel|cranium, braincase||f
Hirnstamm|brain stem||m
hirntot|brain-dead||adj
Hirnzelle|brain cell||f
Hirsch|deer||m
Hirschkäfer|stag-beetle|Lucanus cervus|m
Hirschkuh|doe, hind||f
hirschledern|deerskin|attributive|adj
Hirschzecke|deer tick||f
Hirse|millet||f
Hirsutismus|hirsutism||m
Hirt|alternative form of Hirte||m
Hirte|herdsman, herder, shepherd, stockman, pastoralist||m
Hirtenhund|shepherd dog, sheepdog||m
Hirtin|female shepherd|a person who tends sheep or other animals|f
Hirzel|A small town in the canton of Zurich in Switzerland||prop
His|B-sharp||noun
Hisbollah|Hezbollah||prop
Hispanistik|Hispanic studies, Spanish studies||f
hissen|to hoist||vt
Histologie|histology||f
histologisch|histological||adj
Historie|history|historical narrative|f
Historiker|historian|writer of history; a chronicler|m
Historikerin|female historian|female writer of history; a female chronicler|f
historisch|historical, historic||adj
Historizität|historicity||f
Hit|hit|A success, especially in the entertainment industry.|m
Hit|hit|A dose of an illegal or addictive drug.|m
Hit|hit||m
hitlerisch|Hitlerish||adj
Hitlersee|Szczedrzyk|village in Poland|prop
Hitze|heat||f
hitzebeständig|refractory||adj
hitzebeständig|heat-resistant||adj
hitzebeständig|fireproof||adj
Hitzebeständigkeit|heat resistance||f
Hitzeentwicklung|heat generation||f
hitzefrei|Excused from school because of excessively high temperatures||adj
Hitzeindex|heat index||m
Hitzeschild|heat shield||n
Hitzewelle|heatwave, hot spell||f
Hitzfeld|surname||prop
hitzig|heated||adj
Hitzkopf|hothead||m
hitzköpfig|hotheaded||adj
Hitzköpfigkeit|hotheadedness||f
Häkchen|diminutive of Haken||n
Häkchen|checkmark||n
Häkchen|háček||n
häkeln|to crochet||v
hökern|to trade||vi
hl.|abbreviation of heilig|plural heilige|adj
Hölder|surname||prop
Hülfe|alternative form of Hilfe||f
Hälfte|half; fifty percent of something||f
Hälfte|half, share; any of two correlating pieces, whatever the size||f
häßlich|alternative form of hässlich||adj
Hölle|hell||f
Hülle|covering, wrapping||f
Hülle|case, sheath||f
Hülle|husk|useless, dried-up, worthless exterior|f
Hülle|mantle|anything that covers or conceals something else|f
Hülle|shell|any hollow structure; framework, or exterior structure|f
Hülle|cladding|hard coating, bonded onto the outside of something to add protection|f
Hülle|envelope|bag containing the lifting gas of a balloon or airship|f
Hülle|shell|set of atomic orbitals that have the same principal quantum number|f
Hülle|closure|smallest set that both includes a given subset and possesses some given property|f
hüllen|to wrap, to drape, to cover||v
Hüllenelektron|shell electron||n
Höllenfeuer|hellfire||n
höllisch|infernal, hellish||adj
höllisch|like hell, damn||adv
Hälmchen|diminutive of Halm||n
Hülse|pod||f
Hülse|case||f
Hülsenfrüchtler|a plant of the Fabaceae family||m
Hülsenfrucht|legume||f
Hölzchen|match|device to make fire|n
Hölzchen|diminutive of Holz||n
hölzern|wooden, ligneous||adj
hölzern|awkward||adj
Häm|haem[ heme||n
Hämatit|haematite[ hematite||m
Häme|ridicule, spite||f
Hämerythrin|haemerythrin[ hemerythrin||n
hämisch|malicious, spiteful, hateful||adj
hämisch|derisive, gleeful||adj
Hämmchen|pork knuckle||n
hämmerbar|malleable||adj
hämmerbar|ductile||adj
Hämmerchen|diminutive of Hammer||n
hämmern|to hammer||v
Hämochromatose|haemochromatosis[ hemochromatosis||f
Hämocyanin|hemocyanin||n
Hämodialyse|haemodialysis||f
Hämoglobin|hemoglobin|the iron-containing substance in red blood cells that transports oxygen|n
Hämolyse|hemolysis||f
hämolytisch|haemolytic||adj
hämorrhagisch|haemorrhagic||adj
Hämosiderin|haemosiderin[ hemosiderin||n
Hn.|abbreviation of Horn||noun
Hündchen|doggy, puppy||n
Händchen|diminutive of Hand||n
Händedruck|handshake||m
Hände hoch|hands up||interj
Händel|fighting, quarreling||noun
Händel|surname derived from a pet form of Hans, from Johannes|John|prop
händeringend|urgent, desperate||adj
Hündin|female dog, bitch, she-dog||f
Hündin|short for Wolfshündin, Fuchshündin, etc||f
Hündin|slut||f
händisch|manually, by hand||adv
hündisch|doglike, canine||adj
hündisch|fawning, sycophantic||adj
Händlein|diminutive of Hand||n
Händler|trader, merchant||m
Händlerin|merchant or trader|female|f
Hüne|giant, hulk|tall man, typically also muscular|m
Hüne|giant||m
Hänfling|linnet||m
Hänfling|a small and thin person||m
Hängebauchschwein|potbellied pig||n
Hängebrücke|suspension bridge||f
Hängematte|hammock||f
hängen|to hang; to be suspended||vi
hängen|to be attached to; to be fond of; to be devoted to; to cling to||vi
hängen|to depend on||vi
hängen|to hang something; to suspend||vt
hängen|to hang something; to suspend||vt
hängen|to hang someone; to execute by hanging||vt
hängen|to hang on to; to follow||vr
Hönne|a branch of the river Ruhr||prop
HNO|ENT; ear, nose and throat||initialism
Hänschen|given name, diminutive of Hans||prop
Hänsel|A nickname for a man named Hans or Johannes||prop
Hänsel|Hansel, the boy in the fairy tale Hansel and Gretel||prop
Hobbit|hobbit||m
Hobby|a hobby|activity|n
hobbymäßig|amateurish|in the manner of a hobby|adj
Hobel|plane|tool|m
Hobelkäse|swiss cheese variety||m
hoch|high, tall||adj
hoch|large, big, heavy||adj
hoch|grand, important||adj
hoch|to the power of||adj
Hoch|high, anticyclone||n
hochachtungsvoll|yours sincerely, yours faithfully||adj
hochaktuell|Very up-to-date||adj
hochalpin|high-alpine||adj
Hochaltar|high altar||m
hochauflösend|high-resolution||adj
hochbeansprucht|highly stressed||adj
hochbeglückt|overjoyed|very happy|adj
hochbetagt|aged|very old|adj
Hochburg|a fortress located on top of a hill or mountain||f
Hochburg|stronghold|a place or region where a certain ideology, religion etc. is held by a great majority of the population or with great conviction|f
Hochchinesisch|Standard Chinese||n
hochdekoriert|highly-decorated||adj
hochdeutsch|High German||adj
Hochdeutsch|Standard German|including the colloquial; antonym of dialect|n
Hochdeutsch|High German||n
hochdosiert|high-dosage||adj
hochdramatisch|highly dramatic||adj
Hochdruck|high pressure||m
Hochdruck|letterpress|printing|m
Hochdruckgebiet|high pressure area||n
Hochebene|a plain that is higher as the surrounding area; plateau, tableland||f
hochelegant|highly elegant||adj
hochempfindlich|highly sensitive||adj
hochempfindlich|high-speed|film|adj
hochenergetisch|high-energy||adj
hochentzündlich|highly inflammable[ flammable||adj
hochexplosiv|high explosive|attributive|adj
hochfest|high-strength||adj
hochfliegen|To fly up||vi
hochfliegen|To be hurled up||vi
Hochformat|upright format, portrait format||n
Hochfrequenz|high frequency||f
hochgeachtet|highly respected||adj
hochgeboren|high-born||adj
hochgeborn|obsolete spelling of hochgeboren||adj
hochgefährlich|highly dangerous||adj
hochgeflogen|past participle of hochfliegen||v
hochgehen|to go high; to ascend||vi
hochgeladen|past participle of hochladen||v
hochgelegen|high-altitude||adj
hochgelobt|highly praised, highly commended||adj
hochgenommen|past participle of hochnehmen||v
hochgerechnet|past participle of hochrechnen||v
hochgeschleudert|past participle of hochschleudern||v
hochgeschleudert|thrown up||adj
Hochgeschwindigkeitszug|high-speed train||m
hochgestellt|superscript|attributive|adj
hochgestellt|raised||adj
hochgestellt|high-ranking||adj
hochgiftig|highly toxic[ poisonous||adj
hochgradig|intense||adj
hochhackig|high-heeled||adj
hochhalten|to hold up||v
hochhalten|to uphold||v
Hochhaus|skyscraper, high-rise building||n
hochherzig|magnanimous, generous, noble||adj
hochintelligent|highly intelligent||adj
hochinteressant|fascinating|very interesting|adj
hochkant|upended||adj
hochkant|upright, on end||adv
hochklassig|high-class||adj
Hochkomma|apostrophe||n
hochkompliziert|highly complex||adj
hochkonzentriert|highly-concentrated||adj
Hochkultur|high culture||f
Hochkultur|advanced civilization||f
hochladen|to upload|to transfer data|v
Hochland|highlands||n
Hochland-Ameisenwürger|upland antshrike||m
Hochleistung|high performance||f
hochleistungsfähig|heavy-duty||adj
hochleistungsfähiger|comparative of hochleistungsfähig||adj
hochleistungsfähigsten|superlative of hochleistungsfähig||adj
Hochleistungskeramik|high-performance ceramic||f
Hochleistungswerkstoff|high-performance material||m
hochmögend|powerful, influential||adj
Hochmittelalter|High Middle Ages||n
hochmittelalterlich|High Medieval|relating to the High Middle Ages|adj
hochmodern|ultramodern||adj
hochmolekular|macromolecular; high-molecular weight||adj
Hochmoor|moor, high rainfall zone in the highlands||n
hochmütig|arrogant||adj
Hochmut|arrogance, hubris||m
Hochmut kommt vor dem Fall|pride comes before a fall||proverb
hochnehmen|to tease||v
hochnäsig|snooty, stuck-up, haughty||adj
hochnäsig|supercilious, arrogant||adj
Hochofen|furnace|device for heating in a factory, melting metals, etc|m
Hochofenprozess|blast furnace process||m
Hochparterre|raised first floor, raised ground floor||n
hochprozentig|high-percentage||adj
Hochrad|penny farthing||n
hochreaktiv|highly reactive||adj
hochrechnen|to project||v
Hochrechnung|projection, forecast||f
hochrein|high-purity|attributive|adj
Hochrhein|High Rhine||prop
hochrheinisch|of or pertaining to the High Rhine|Hochrhein|adj
hochrot|bright red, like a very intense blush||adj
Hochsauerland|A district in North Rhine-Westphalia|properly Hochsauerlandkreis|prop
hochschleudern|to throw up, to fling or hurl up high||v
hochschmelzend|refractory|having a high melting point|adj
Hochschule|college, university, graduate school||f
