fletero|charterer||m
fletán|halibut|fish of genus Hippoglossus|m
fleto|male homosexual||m
flexibilidad|flexibility||f
flexibilización|flexibility||f
flexibilizador|flexibilizing||adj
flexibilizar|to flexibilize||v
flexible|flexible|all senses|adj
flexiblemente|flexibly||adv
flexión|inflection|a change in the form of a word that reflects a change in grammatical function|f
flexión|curl; exercise performed by flexing a joint on the exertion||f
flexión|push-up||f
flexionar|to bend|knees, legs|vt
flexionar|to flex|muscles|vt
flexitarianismo|flexitarianism||m
flexiteriano|flexitarian||adj
flexografía|flexography||f
fólico|folic||adj
félido|Felid||m
flipar|to go crazy||v
flipar|to flip out|when referring to excitement, not to anger|v
flipar|to hallucinate||v
flipar|to take drugs or to be under the effects of a drug||v
flirt|An episode of flirting|or the act of|m
flirtear|to flirt||v
fílmico|film||adj
floema|phloem||m
floemático|phloem|attributive|adj
flogisto|phlogiston||m
flogopita|phlogopite||f
flogístico|phlogistic||adj
flojear|to be lazy, to idle||v
flojear|to weaken||v
flojedad|weakness, limpness||f
flojedad|laxity||f
flojera|laziness||f
flojito|diminutive of flojo||adj
flojo|loose||adj
flojo|lazy||adj
flojonazo|One who is lazy||m
flor|flower|structure in angiosperms|f
flor|bloom, blossom|an expanded bud|f
flor|best, finest, pick||f
flor|compliment, flattery||f
flúor|fluorine||m
flora|flora||f
Flora|Flora||prop
Flora|given name||prop
floración|flowering||f
floral|floral||adj
florícola|floriculture||adj
flor de cananga|ylang ylang|Cananga odorata|f
flor de cempasúchil|Mexican marigold||f
flor de lis|fleur-de-lis||f
flor de muertos|Mexican marigold||f
flor de Nochebuena|poinsettia||f
floreal|Floréal||m
florear|to flower||v
florecer|to flower|to put forth blooms|v
florecer|to flourish, prosper||v
floreciente|blooming||adj
florecilla|diminutive of flor||f
florecimiento|flourishing||m
florecita|diminutive of flor||f
Florencia|Florencia|city|prop
Florencia|given name, cognate to Florence||prop
florentinesco|Of or pertaining to Florentino Perez Rodriguez||adj
florentino|Florentine||adj
florentino|Of or pertaining to Florencia, Caquetá||adj
florentino|Florentine||m
florentino|Someone from Florencia||m
florería|flower shop, florist's shop||f
florero|vase||m
florero|florist, flower vendor; one who sells flowers||m
Flores|surname||prop
floresta|woodland, greenwood, glad, dell, forest|dense collection of trees|f
floresta|collection or gathering of pleasant things||f
florete|foil||m
florífero|floriferous||adj
Floria|given name||prop
Florida|Florida||prop
floridano|Of or pertaining to Florida||adj
floridano|Floridian descended from the original Spanish settlers of Florida||adj
florido|flowery, ornate||adj
florimulgo|A milker of flowers||m
florimulgo|A hummingbird||m
Florio|given name||prop
florista|florist||mf
floristería|flower shop, florist's||f
floritura|flourish||f
florín|florin|any unit of currency called thus|m
florín|guilder|any unit of currency called thus|m
florín húngaro|forint||m
Floro|given name||prop
flota|fleet||f
flota|crowd||f
flotabilidad|buoyancy||f
flotación|flotation||f
flotador|floating||adj
flotador|floater||m
flotador|float||m
flotante|floating||adj
flotar|to float||v
flote|floatation|action and effect of floating|m
flotilla|fleet||f
flotista|fleet||adj
Flórina|Florina|city in Greece|prop
flósculo|floret|small flower|m
félsico|felsic||adj
fluctuación|fluctuation||f
fluctuante|fluctuating||adj
fluctuar|to fluctuate||v
fluctuar|to waver||v
fludrocortisona|fludrocortisone||m
fluentemente|fluently||adv
fluidamente|fluidly||adv
fluidez|fluidity||f
fluidez|fluency||f
fluidificación|fluidification||f
fluido|fluid||adj
fluido|fluent||adj
fluido|fluid||m
fluido|electrical current||m
fluir|to flow||vi
flujo|flow||m
flujo|flux||m
flujo|discharge||m
fluorado|fluorated||adj
fluorapatita|fluorapatite||f
fluorar|to fluorinate||v
fluoresceína|fluorescein||f
fluorescencia|fluorescence||f
fluorescente|fluorescent||adj
fluorhídrico|hydrofluoric||adj
fluorina|fluorite||f
fluorita|fluorite||f
fluoroacetato|fluoroacetate||m
fluorobórico|fluoroboric||adj
fluorocarbono|fluorocarbon||m
fluorodesoxiglucosa|fludeoxyglucose||f
fluoroformo|fluoroform||m
fluoruro|fluoride||m
fluvial|fluvial||adj
FMI|Fondo Monetario Internacional; IMF|International Monetary Fund|initialism
fémina|female||f
fómite|fomite||m
FMLN|Farabundo Martí para la Liberación Nacional||initialism
fémur|femur||m
fúnebre|funereal|relating to a funeral|adj
fénec|fennec||m
fónico|phonic||adj
fénix|phoenix||m
fénix|Something or someone unique of its kind||m
Fénix|Phoenix|mythical firebird|prop
fobia|phobia||f
-fobia|-phobia||suffix
fobofobia|phobophobia||f
Fobos|Phobos|son of Ares|prop
Fobos|Phobos|moon of Mars|prop
foca|seal|mammal|f
focaccia|focaccia||f
foca de Groenlandia|harp seal||f
focal|focal||adj
foca leopardo|leopard seal||f
focalizar|to focus||v
focalizar|to focus||v
focalizar|to target||v
foca pía|harp seal||f
focha común|The common coot, a water bird||f
foco|focus||m
foco|spotlight||m
foco|headlight||m
foco|light bulb|see this term for Spanish regional synonyms|m
fodongo|lazy, filthy||adj
fodongo|lazy, filthy person||m
fofo|spongy||adj
fofo|flabby||adj
foforro|party, shindig||m
fogata|campfire|fire at a campground|f
fogata|bonfire||f
fogata|fougasse|improvised explosive|f
fogón|fireplace||m
fogón|stove, range||m
fogón|galley, cuddy, caboose||m
fogón|vent|as of a firearm|m
fogón|firebox, engine furnace||m
fogonadura|partners||f
fogonazo|blaze||m
fogonero|fireman|in steam engine|m
fogosamente|ardently||adv
fogosidad|Excessive enthusiasm or liveliness||f
fogoso|ardent, especially sexually||adj
foguear|to inure||v
foguear|to shoot a firearm with a blank||v
fogueo|shot with a blank cartridge||m
fogueo|friendly match||m
foie|foie gras||m
foie gras|foie gras||m
foilboard|foilboard||m
foja|leaf, sheet||f
foja|leaf, sheet|of an official document|f
folclor|alternative form of folclore||m
folclore|folklore||m
folclorista|alternative form of folklorista||mf
folclórico|folk|relating to folklore|adj
folclórico|traditional; popular||adj
folículo|follicle||m
folículo ovárico|ovarian follicle||m
folgar|obsolete spelling of holgar||v
foliación|foliation||f
folicular|follicular||adj
foliculoestimulante|follicle-stimulating||adj
folio|folio||m
folk|folk|music|m
folkie|folkie||m
folklore|folklore||m
folklorista|folklorist||mf
folklórico|alternative spelling of folclórico||adj
folky|folky||adj
folla-amiga|fuckbuddy||f
follable|fuckable||adj
follador|fucker, shagger||m
follaje|foliage||m
follamiga|fuckbuddy|feminine noun of follamigo|f
follamigo|fuck buddy, fuckbuddy||m
follar|to fuck||v
follar|to blow with a bellows||v
follar|to compose something in sheets||v
follar|to trample||v
follar|to fuck||vr
follódromo|fuckpad||m
folletear|to screw around, to fuck|have sexual intercourse|v
folletería|leafleting, pamphleting||f
folletinista|novelist||mf
folletín|a novel delivered in a series of installments in a newspaper or magazine|usually of sentimental nature|m
folleto|pamphlet, brochure||m
follón|lazy, good-for-nothing||adj
follón|mess, fuss, snarl, confusion||m
follón|uproar||m
follón|dud, a rocket which fails to detonate||m
follonero|shit stirrer||m
folíolo|leaflet||m
Fomalhaut|Fomalhaut|star|prop
fome|boring, lame, uncool||adj
fomentar|to foment|excite|v
fomentar|to foster, encourage, promote, advance||v
fomentar|to feed, nourish||v
fomentar|to provide||v
fomentar|to apply a poultice||v
fomento|stimulus, animus, impulse||m
fomento|administrative action for promoting a useful result, development, promotion||m
fomento|A wet cloth which is applied to the skin for medicinal purposes, usually accompanied by heat||m
fonación|phonation|production of sound in an animal that carries meaning|f
fonavista|member of Fonavistas del Peru||m
fonda|small, inexpensive restaurant||f
fonda|boarding house, inn, or tavern providing lodging and meals||f
fonda|stall or canteen where food and drinks are served||f
fondant|fondant|confectionery|m
fondeadero|anchorage|place for anchoring|m
fondear|to sound||v
fondear|to anchor||v
fondillo|seat; crotch|of trousers|m
fondillo|bottom; rear end; derriere||m
fondista|long-distance runner||mf
fondo|bottom||m
fondo|back||m
fondo|fund, funding||m
fondo|opposite side or extreme, respect to the talker, entrance or beginning|of a house, store, room, corridor, street, field, tubing, piping, etc.|m
fondo de inversión|investment fund||m
Fondo Monetario Internacional|International Monetary Fund||prop
fondue|fondue|dish|f
fonema|phoneme||m
fonemática|phonemics||f
fonemático|phonemic||adj
fonetista|phonetician||mf
fonógrafo|phonograph||m
fonóloga|feminine of fonólogo||f
fonólogo|phonologist||m
-fono|-phone||suffix
fono-|phono-||prefix
fono|telephone, blower||m
fono|phone||m
fonograma|phonogram||m
fonológico|phonological||adj
fonología|phonology|subfield of linguistics concerned with the way sounds function in languages|f
Fonseca|surname||prop
fontal|fontal||adj
fontanería|plumbing||f
fontanero|plumber||m
fonética|phonetics||f
fonéticamente|phonetically||adv
fonético|phonetic||adj
footing|jogging, running|as a form of exercise|m
foque|jib||m
foquismo|focalism|revolutionary strategy|m
foragido|a fugitive|outdated|m
forajido|outlawed||adj
forajido|outlaw||m
foral|Of or relating to the local government, or fueros||adj
foralidad|state of being an autonomous community||f
foramen|foramen||m
forasta|outsider||mf
forastera|feminine noun of forastero||f
forastero|foreign||adj
forastero|foreigner||m
forastero|stranger||m
forbol|phorbol||m
forcejear|to struggle||v
forcejeo|struggle||m
fordiano|Of or relating to Fordism||adj
forense|forensic||adj
forense|forensic examiner||mf
foresta|forest|dense collection of trees|f
forestación|forestation||f
forestal|forest||adj
forestería|forestry||f
forex|forex||m
forfait|ski pass||m
forfait|flat rate, package price||m
for favor|eye dialect of por favor||interj
forinto|forint||m
forista|of or pertaining to Foro||adj
forista|A member or supporter of Foro||mf
forja|forge||f
forja|foundry||f
forjado|forged||adj
forjador|forger|person who forges metals|m
forjadora|forger||f
forjar|to forge||v
forlón|An old kind of four-seated coach||m
forma|shape; form||f
formación|formation||f
formación|training, education||f
formación|alignment|ordered group of people|f
formador|forming||adj
formador|teaching||adj
formador|former|something or someone who forms something|m
formador|teacher, trainer|someone who teaches|m
formadora|feminine noun of formador||f
formal|formal||adj
formaldehído|formaldehyde||m
formaldehido|formaldehyde||m
formalidad|formality||f
formalismo|formalism||m
formalista|formalist||adj
formalista|formalist||mf
formalización|formalization||f
formalizar|to formalize||v
formalizar|to finalize||v
formalmente|formally||adv
formamida|formamide||f
formar|to form, to create||vt
formar|to train, to educate||vt
formar|to make up, to constitute||vt
formar|to line up|to get in a line|vi
formarse|reflexive of formar||v
formatear|to format||v
formativo|formative||adj
formato|format||m
-forme|-shaped, -form, -like||suffix
formiato|formate||m
formidable|great, fantastic, tremendous||adj
formidable|formidable||adj
formidablemente|wonderfully, incredibly||adv
formón|chisel||m
formol|formol||m
formoseño|of or from Formosa||adj
formoseño|Someone from Formosa||m
formulación|formulation||f
formulador|maker, former|one who forms|m
formular|formulary||adj
formular|to formulate||v
formulario|formal||adj
formulario|form|to be filled in|m
formulismo|formulism||m
Fornax|Fornax|constellation|prop
forúnculo|boil; furuncle||m
foráneo|foreign||adj
fornicación|fornication||f
fornicador|fornicator||m
fornicar|to fornicate||v
fornido|strappy, well-built||adj
foro|forum||m
Foro|A Spanish political party||prop
Foro de Cooperación Económica Asia-Pacífico|APEC|trade agreement|prop
forofa|feminine of forofo||f
forofo|fan, enthusiast||m
fororo|A type of flour made with toasted corn||m
forradito|diminutive of forrado||adj
forrado|wealthy; rolling in it||adj
forraje|forage||m
forrajear|to forage||v
forrajero|forage||adj
forrar|to line, cover the inside||vt
forrar|to put a cover on a book||vt
forrar|to overlay||vt
forrar|to make a fortune||vr
forrarse|to make a killing||v
forro|lining||m
forro|dust jacket||m
forro|fur||m
forro|raincoat, glove|condom|m
forro|said to refer to people that are obnoxious, sometimes treacherous. Full expression Forro pinchado - as being the result of, hence the treacherous]obnoxious meaning|Perforated condom|m
fortachón|strong||adj
fortalecedor|fortifying, restorative, regenerative||adj
fortalecer|to fortify, strengthen||vt
fortalecerse|reflexive of fortalecer||v
fortalecimiento|fortifying, strengthening||m
fortalecimiento muscular|strength training||m
fortaleza|fortitude||f
fortaleza|strength||f
fortaleza|firmness||f
fortaleza|fortress||f
fortificación|fortification||f
fortificado|fortified||adj
fortificar|to fortify||v
fortín|bunker, pillbox|small fort|m
fortísimo|superlative of fuerte||adj
fortuitamente|Fortuitously, by chance||adv
fortuito|accidental||adj
fortuna|fortune||f
fortuna|wealth||f
fortuna|luck||f
fortunadamente|fortunately||adv
forzado|forced, forcible||adj
forzado|far-fetched, unlikely||adj
forzado|convict||m
forzamiento|forcing||m
forzar|to force, to break through||vt
forzar|to violate, to rape, to ravish||vt
forzar|to take by storm||vt
forzar|to compel, to force||vt
forzarse|reflexive of forzar||v
forzosamente|compulsorily, obligatorily||adv
forzoso|obligatory, compulsory||adj
fosa|cavity||f
fosa|grave||f
fosa|pit||f
fosa|moat||f
fosa común|mass grave||f
Fosa de las Marianas|Mariana Trench|trench in the North Pacific Ocean|prop
fosfatasa|phosphatase||f
fosfatidilcolina|phosphatidylcholine||f
fosfatidilinositol|phosphatidylinositol||m
fosfato|phosphate||m
fosfito|phosphite||m
fosfodiesterasa|phosphodiesterase||f
fosfofructoquinasa|phosphofructokinase||f
fosfoglicérido|phosphoglyceride||f
fosfogluconato|phosphogluconate||m
fosfogluconolactona|phosphogluconolactone||f
fosfogluconolactonasa|phosphogluconolactonase||f
fosfolipasa|phospholipase||f
fosfolípido|phospholipid||m
fosfoproteína|phosphoprotein||f
fosforano|phosphorane||m
fosforecer|alternative spelling of fosforescer||v
fosforescencia|phosphorescence||f
fosforescente|phosphorescent||adj
fosforescer|to phosphoresce||vi
fosforilación|phosphorylation||f
fosforilado|phosphorylated||adj
fosforilar|to phosphorylate||v
fosforito|fluorescent||adj
fosforito|highlighter||m
fosforribosil|phosphoribosyl||m
fosfórico|phosphoric||adj
fosfuro|phosphide||m
fosilización|fossilization||f
fosilizarse|to fossilize, to become a fossil||v
foso|ditch, trench||m
foso|moat||m
foso|trap||m
fotógrafa|feminine noun of fotógrafo||f
fotógrafo|photographer||m
fotómetro|photometer||m
fotón|photon||m
fotón|augmentative of foto, a great photo||m
fotónica|photonics||f
foto|photo||f
foto-|photo-||prefix
fotocopia|photocopy||f
fotocopiadora|photocopier||f
fotocopiar|to photocopy||v
fotodepilación|laser hair removal||f
fotodesintegración|photodisintegration||f
fotoeléctrico|photoelectric||adj
fotofosforilación|photophosphorylation||f
fotogalería|photo gallery||f
fotogenia|photogenicity||f
fotogénico|photogenic|producing or emitting light|adj
fotogénico|photogenic|looking good in a photograph|adj
fotograbado|photoengraving||m
fotografía|photograph||f
fotografía|photography||f
fotografiar|to photograph, to take a photograph||v
fotograma|frame|of a film|f
fotogrametría|photogrammetry||f
fotográficamente|photographically||adv
fotográfico|photographic||adj
fotolibro|photobook||m
fotolito|photolyte||m
fotomontaje|photomontage||m
fotomultiplicador|photomultiplier||f
fotoperiodismo|photojournalism||m
fotoperiodista|photojournalist||mf
fotoprotección|photoprotection, UV protection||f
fotoprotector|photoprotectant||adj
fotoprotector|photoprotector||m
fotoquímica|photochemistry||m
fotoquímico|photochemical||adj
fotoreportera|photojournalist||f
fotoreportero|photojournalist||m
fotorradar|photoradar, speed trap||m
fotorreceptor|photoreceptor||m
fotorreportaje|photoreportage||m
fotorreportero|photojournalist||m
fotorresistencia|photoresistance||f
fotorrojo|red light camera||m
fotosensible|photosensitive||adj
fotosintéticamente|photosynthetically||adv
fotosintético|photosynthetic||adj
fotosistema|photosystem||m
fotosíntesis|photosynthesis||f
fototaxia|phototaxis||f
fototaxis|phototaxis||f
fototipo|phototype||m
fototropina|phototropin||f
fototropismo|phototropism||m
fototubo|phototube||m
fotovoltaico|photovoltaic||adj
foulard|foulard||m
fovismo|fauvism||m
foxberi|lingonberry||m
foxista|of or relating to Vicente Fox Quesada, president of Mexico from 2000 to 2006||adj
foxtrot|foxtrot|dance|m
foyer|foyer||m
fr.|abbreviation of fray||n
fr.|abbreviation of francés||n
fracasada|feminine noun of fracasado||f
fracasado|failed, unsuccessful||adj
fracasado|loser, failure, flop||m
fracasar|to fail, flop, lose||vi
fracasar|to break into pieces||vit
fracaso|downfall, ruin, calamity, destruction||m
fracaso|failure, flop, abortiveness||m
fracción|fraction||f
fracción|part, fragment||f
fracción|faction, splinter group||f
fraccionador|fractionator||m
fraccionamiento|a kind of neighbourhood||m
fraccionar|to divide||v
fraccionario|fractional||adj
fracking|fracking||m
fractal|fractal||adj
fractura|fracture||f
fracturación|fracturing||f
fracturamiento|fracturing||m
fracturar|to fracture||v
Fraga|surname||prop
fragancia|fragrance, perfume, scent||f
fragante|sweet, redolent||adj
fragante|notorious||adj
fragata|frigate||f
fragata|frigatebird||f
fragüe|grout|mortar used between tiles|m
fragilidad|fragility||f
fragilizar|become fragile||v
fragmentación|fragmentation||f
fragmentar|to fragment||v
fragmentario|fragmentary||adj
fragmento|fragment||m
fragmento de Okazaki|Okazaki fragment||m
fragor|clamour, din||m
fragoroso|deafening, thunderous||adj
fragosidad|craggedness, cragginess, rockiness||f
fragosidad|roughness, unevenness|of the road|f
fragoso|rocky, craggy||adj
fragoso|rough, uneven||adj
fragrante|aromatic; fragrant|giving off a scent|adj
fragua|forge||f
fraguar|to forge||v
fraguar|to conceive of||v
fraguar|to hatch||v
fraguar|to set||vi
fraile|friar||m
frailecillo|puffin|seabird with a coloured beak|m
frailuno|monkish||adj
frambuesa|raspberry||f
frambuesa de Logan|loganberry||f
frambueso|raspberry|plant|m
fríamente|coldly||adv
francamente|frankly||adv
francesa|Frenchwoman||f
francófila|feminine noun of francófilo||f
francófilo|francophile||m
francófono|Francophone||adj
franchute|a Frenchman, a frog||mf
Francia|France||prop
Francia|The letter F in the Spanish phonetic alphabet||prop
francio|francium||m
franciscano|Franciscan||m
franciscano|Franciscan||adj
Francisco|given name, equivalent to Francis||prop
Francisquito|given name||prop
francmasonería|Freemasonry||f
franco|franc|former currency of France and other countries|m
franco|frank, candid||adj
franco|generous, liberal, openhanded||adj
franco|free, unimpeded, unencumbered||adj
franco|exempt, free||adj
franco|Frankish||adj
Franco|given name, cognate to Frank||prop
Franco|surname||prop
franco bordo|freeboard||m
francocanadiense|French Canadian||adj
francocanadiense|French Canadian||mf
franco-español|Franco-Spanish||adj
francohablante|Francophone||mf
francoincienso|frankincense||m
franco-italiano|Franco-Italian||adj
francolín|francolin||m
franco-portugués|Franco-Portuguese||adj
francoprovenzal|Franco-Provençal|language|m
francotirador|sniper||m
francoturco|Franco-Turkish||adj
francoturco|Franco-Turk||m
francés|French|as in French food, clothing, etc.|adj
francés|Frenchman, inhabitant of France||m
francés|The French language||m
francés|blowjob||m
francés antiguo|Old French language||m
francés medio|Middle French language||m
franela|flannel||f
franela|T-shirt||f
franelear|to feel up, touch up, grope||v
frangible|breakable||adj
frangir|to split||v
frangir|to divide||v
franja|strip||f
Franja de Aragón|Aragon Strip|part of Aragon where Catalan is spoken|prop
franjear|to flank||v
franqueña|feminine noun of franqueño||f
franquear|to clear||v
franqueo|postage||m
franqueño|Of or from the Presidente Franco District of Paraguay||adj
franqueño|An inhabitant of the Presidente Franco District of Paraguay||m
franqueza|directness, outspokenness||f
franquicia|franchise||f
franquiciar|to franchise||v
franquiciatario|franchisee, franchisor||m
franquincienso|frankincense||m
franquismo|Francoism||m
franquista|Franquist|pertaining to Francisco Franco|adj
franquista|Franquist|supporter of Francisco Franco|mf
frapita|stuff|something too irrelevant to be specified|f
frapita|bullshit||f
frasco|bottle|for medicine, perfume|m
frase|sentence||f
frase|phrase||f
frasear|to phrase||v
frase hecha|a set phrase; a fixed phrase or collocation in common use; may be proverbial or have a figurative sense, but not necessarily idiomatic. An example of such a phrase in English would be, “like a duck takes to water.”||f
fraseo|phrasing||m
fraseo|phrasing||m
fraseología|phraseology||f
Frasniano|Frasnian||prop
Frasniense|Frasnian||prop
frasquito|diminutive of frasco||m
fraternal|fraternal||adj
fraternalmente|fraternally||adv
fraternidad|brotherhood||f
fraternidad|fraternity||f
fraternización|fraternization||f
fraternizar|to fraternize||v
fraterno|brotherly, fraternal|of or charasteristic of brothers|adj
fratricida|fratricidal||adj
fratricida|fratricide||mf
fratricidamente|In a dog-eat-dog way||adv
fratricidio|fratricide||m
fraude|fraud||m
fraude electoral|electoral fraud||m
fraudulentamente|fraudulently||adv
fraudulento|fraudulent||adj
fray|friar||m
frazada|blanket||f
fórceps|forceps||m
fúrcula|furcula, wishbone||f
freaki|alternative form of friki||adj
freaki|alternative form of friki||mf
frecuencia|frequency||f
frecuencia|repetition||f
frecuentar|to frequent||v
frecuentativo|frequentative||m
frecuente|frequent||adj
frecuentemente|often, frequently||adv
freestyle|freestyle||m
Freetown|Freetown|capital of Sierra Leone|prop
freeware|freeware||m
fregadero|sink, kitchen sink||m
fregar|to wash|dishes|v
fregar|to scrub||v
fregar|to peeve, annoy||v
fregón|silly; dumb||adj
fregón|annoying||adj
fregolismo|High-paced frenetic acting||m
fregona|dishwasher; kitchen maid|person|f
fregona|mop||f
freidora|fryer, deep-fat fryer||f
freiduría|fried fish shop||f
frejol|bean seed||m
frejol|bean plant||m
freón|Freon||m
frenar|to brake|a vehicle|vt
frenar|to restrain||vt
frenazo|brake, braking|act of braking e.g. a vehicle|m
frenesí|frenzy|state of wild activity or panic|m
frenillo|braces||m
frenillo|frenulum|fold of tissue that prevents an organ in the body from moving too far|m
freno|brake|of a vehicle, etc.|m
freno|bridle||m
freno de tambor|drum brake||m
frente|forehead||f
frente|front||m
frente|front||m
frente|front||m
frente|front||m
frente|front||m
frenteamplista|A member or supporter of Frente Amplio, a political party in various countries||mf
frenteamplista|Supporting Frente Amplio||adj
frentear|to face||v
frente frío|cold front||m
frentera|face piece|of a horse's bridle|f
frentero|in your face||adj
frenético|frenetic||adj
frentismo|The creation of alliances||m
frentista|frontist||mf
freqüentemente|obsolete form of frecuentemente||adv
freír|to fry||v
fresa|strawberry||f
fresa|milling cutter|rotary cutting tool|f
fresa|snob||f
fresa|endmill||f
fresadora|milling machine||f
fresar|to mill|using a milling cutter|v
fresar|to mix flour with water before kneading||v
fresar|to grunt, gripe, complain||v
frescales|cheek, cheeky bugger||mf
frescamente|freshly||adv
fresco|fresh||adj
fresco|cool|temperature|adj
fresco|cheeky||adj
fresco|strong breeze||m
fresco|fresco|painting|m
frescor|chill, coolness||m
frescura|coolness; condition of being refreshing||f
fresero|strawberry farmer, strawberry picker||m
fresita|diminutive of fresa||f
fresón|strawberry|fruit|m
fresno|ash tree||m
fresquete|cold||m
fresquito|diminutive of fresco; chilly, cool||adj
frete|fret||m
freático|phreatic||adj
féretro|coffin||m
freudiano|Freudian||adj
Férez|surname||prop
fárfara|coltsfoot||f
frígido|frigid||adj
frágil|fragile||adj
frágilmente|fragilely||adv
friabilidad|friability||f
friable|friable, crumbly||adj
frialdad|frigidity||f
Friburgo|Freiburg||prop
fricativo|fricative||adj
fricción|rub||f
fricción|friction||f
friccionar|to rub||v
Frida|given name||prop
friegaplatos|dishwasher||m
friegaplatos|washer-upper||mf
friend|cam||m
friera|chilblain||f
Frigia|Phrygia|ancient kingdom|prop
frigánea|caddis fly||f
frigobar|minibar||m
frigorífico|refrigerated||adj
frigorífico|refrigerator||m
frijol|bean, bean seed||m
frijol|bean plant||m
frijolada|A type of bean stew||f
frijolera|feminine noun of frijolero||f
frijolero|bean farmer||m
frijolero|beaner||m
frijolero|bean-farming||adj
frijolito|diminutive of frijol||m
friki|freaky||adj
friki|nerdy; geeky||adj
friki|nerd|a person, often very studious, with poor social skills|mf
friki|geek; freakor versed in a particular topic]|a person very interested and/or versed in a particular topic|mf
frikismo|geekiness; nerdiness||m
frimario|Frimaire||m
friolento|shivery|sensitive to cold|adj
friolero|sensitive to the cold, prone to easily feeling cold, cold-sensitive||adj
frior|cold||m
friqui|alternative spelling of friki||adj
friqui|alternative spelling of friki||mf
frisa|frieze||f
frisa|blanket||f
frisar|to approach, to border on||v
frisar|to get along with||v
frisar|to curl, crimp||v
frisar|to rub on||v
frisca|beating||f
frisón|West Frisian||adj
frisón|West Frisian||m
frisón|West Frisian|language|m
frisón antiguo|Old Frisian language||m
friso|frieze||m
fritanga|fried food||f
fritanga|frying||f
fritar|to fry||v
frito|fried||adj
frito|broken, busted||adj
frito|fed up||adj
frito|fry, fried dish||m
fritura|fried food||f
friulano|Friulian||adj
friulano|Friulian person||m
friulano|Friulian language||m
Friuli-Venecia Julia|Friuli-Venezia Giulia|region|prop
frivolidad|frivolity||f
frivolizar|to trivialize, to play down||v
friz|common beech, European beech||m
fríjol|Variant of frijol: bean||m
fármaco|medicine||m
fórmico|formic||adj
fórmula|formula||f
Fórmula 1|Formula One|discipline in motor racing|prop
fórmula de Euler|Euler’s formula||f
fórmula química|molecular formula||f
Fórmula Uno|Formula One|discipline in motor racing|prop
Fráncfort|Fráncfort|city|prop
Fráncfort del Meno|Frankfurt-am-Main||prop
fráncico|Frankish language||m
frío|cold||adj
frío|cold, coldness||m
froga|brickworks, masonry factory||f
Froila|given name||prop
Froilana|given name||prop
Froilán|given name||prop
fronda|frond||f
frondosidad|leafiness||f
frondoso|leafy, luxuriant||adj
frontal|frontal||adj
frontal|frontal bone||m
frontal|frontalis, frontalis muscle||m
frontalidad|frontality||f
frontalmente|frontally||adv
frontalmente|head-on||adv
frontera|border||f
frontera|frontier||f
frontera|demarcation||f
fronterizo|relating to borders||adj
frontis|façade||m
frontispicio|frontispiece||m
frontman|frontman||m
frontón|fronton, wall||m
frontón|A sport consisting of hitting a ball against a wall with the hand, or a racket||m
frontón|A wall used in the sport of frontón||m
frontón|pediment||m
frontwoman|frontwoman||f
frotar|to rub||v
frotarse|reflexive of frotar||v
fárrago|farrago, hodgepodge, mishmash||m
férreamente|rigidly, strictly||adv
férreo|Made of or containing the properties of iron||adj
férreo|Persistent, being determined; tenacious||adj
férreo|Powerful or hard||adj
férreo|From the Iron Age||adj
férrico|ferric||adj
fértil|fertile||adj
fructíferamente|fruitfully||adv
fructífero|fructiferous; frugiferous||adj
fructífero|fruitful; prosperous||adj
fructificación|fruiting, fruition||f
fructificar|to fructify, to bear fruit||v
fructooligosacárido|fructooligosaccharide||m
fructosa|fructose||f
fructosano|fructan||m
fructuosamente|fruitfully||adv
fructuoso|fruitful||adj
frugal|frugal, economical||adj
frugalidad|frugality||f
frugivoro|frugivorous||adj
frugívoro|frugivorous|having a diet that consists mostly of fruit|adj
frugívoro|frugivore|animal that eats mostly fruit|m
fruición|delight||f
fruir|to enjoy||v
férula|splint||f
fruncimiento|frown||m
fruncir|to pucker, wrinkle||vt
fruncir|to gather||vt
fruncir|to frown||v
fruslería|trifle, trivial matter||m
frustración|frustration||f
frustrado|unsuccessful; abortive||adj
frustrante|frustrating||adj
frustrar|to frustrate||v
fruta|an edible fruit||f
fruta|a dish or serving of fruit, ready for eating||f
frutal|related to fruit||adj
frutal|fruit-bearing||adj
frutal|fruit company||m
frutícola|fruit||adj
frutería|A fruit market or stand||f
frutera|fruit bowl||f
frutero|fruit bowl||m
frutero|fruit seller or salesman||m
fruticoso|fruticose||adj
frutilla|strawberry||f
fruto|any fruit from a plant, whether sweet or not, edible or not|like avocado or tomato|m
fruto|any vegetable or produce that is grown||m
fruto|profit from an activity||m
fruto|result of an action, omission, attitude, etc||m
fruto|offspring||m
fruto prohibido|forbidden fruit||m
férvido|fervent, ardent||adj
frívolamente|frivolously||adv
frívolo|frivolous||adj
fósforo|phosphorus||m
fósforo|match||m
física|physics|branch of science|f
física|female physicist||f
físicamente|physically||adv
físico|physical||adj
físico|physique|natural constitution, or physical structure, of a person|m
físico|physicist||m
fósil|fossil||m
fósil viviente|living fossil||m
FSLN|Frente Sandinista de Liberación Nacional||initialism
fásmido|phasmid||m
fístula|fistula||f
ftalato|phthalate||m
ftalimida|phthalimide||f
fútbol|football|soccer|m
fútbol americano|American football||m
fútbol sala|futsal. five-a-side football||m
fótico|photic||adj
fétido|stinking, fetid||adj
fútil|insignificant||adj
fútilmente|futilely, in vain||adv
